49,1
54,1
67,1
70,1
72,1
74,1
76,1
83,1
86,1
88,1
94,1
96,1
101,1
104,1
107,1
110,1
111,1
116,1
119,1
122,1
123,1
125,1
128,1
130,1
133,1
134,1
136,1
138,1
139,1
141,1
147,1
150,1
151,2
154,1
155,2
158,1
159,2
165,1
180,3
191,5
214,1
217,3
220,1
221,1
229,1
231,1
234,1
235,2
236,1
238,2
239,1
241,1
246,1
382,5
385,1
408,3
421,3
429,7
437,7
445,1
473,1
